source,dataset,examples,case_score
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.78
Synthetic,diabetic,ex20,0.89
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.82
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.08
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.7
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.45
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.76
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.82
Synthetic,diabetic,ex20,0.89
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.94
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.6
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.08
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.73
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.71
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.78
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.94
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.72
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.94
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.94
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.73
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.82
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.78
Synthetic,diabetic,ex20,0.89
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.76
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.75
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.6
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.76
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.76
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.89
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.73
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.71
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.81
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.89
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.6
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.82
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.87
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.92
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.5
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.85
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.95
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.88
Synthetic,diabetic,ex20,0.9
Synthetic,diabetic,ex20,0.73
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.93
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.82
Synthetic,diabetic,ex20,0.15
Synthetic,diabetic,ex20,0.35
Synthetic,diabetic,ex20,0.91
Synthetic,diabetic,ex20,0.05
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.55
Synthetic,diabetic,ex20,0.65
Synthetic,diabetic,ex20,0.73
Synthetic,diabetic,ex20,0.3
Synthetic,diabetic,ex20,0.1
Synthetic,diabetic,ex20,0.71
Synthetic,diabetic,ex20,0.75
Synthetic,diabetic,ex20,0.82
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.6
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.89
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.82
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.65
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.94
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.82
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.81
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.7
Synthetic,nlp,ex20,0.7
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.82
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.65
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.81
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.75
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.65
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.7
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.81
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.89
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.25
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.94
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.71
Synthetic,nlp,ex20,0.12
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.73
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.71
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.9
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.94
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.81
Synthetic,nlp,ex20,0.82
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.71
Synthetic,nlp,ex20,0.08
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.81
Synthetic,nlp,ex20,0.82
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.45
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.76
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.94
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.95
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.87
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.15
Synthetic,nlp,ex20,0.92
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.88
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.85
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.05
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.91
Synthetic,nlp,ex20,0.5
Synthetic,nlp,ex20,0.73
Synthetic,nlp,ex20,0.55
Synthetic,nlp,ex20,0.93
Synthetic,nlp,ex20,0.71
Synthetic,nlp,ex20,0.1
Synthetic,nlp,ex20,0.76
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.5
Real,titanic,ex0,0.1
Real,titanic,ex0,0.15
Real,titanic,ex0,0.15
Real,titanic,ex0,0.95
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.9
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.95
Real,titanic,ex0,0.15
Real,titanic,ex0,0.1
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.85
Real,titanic,ex0,0.95
Real,titanic,ex0,0.25
Real,titanic,ex0,0.5
Real,titanic,ex0,0.85
Real,titanic,ex0,0.55
Real,titanic,ex0,0.95
Real,titanic,ex0,0.1
Real,titanic,ex0,0.72
Real,titanic,ex0,0.1
Real,titanic,ex0,0.1
Real,titanic,ex0,0.9
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.95
Real,titanic,ex0,0.6
Real,titanic,ex0,0.15
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.95
Real,titanic,ex0,0.15
Real,titanic,ex0,0.15
Real,titanic,ex0,0.15
Real,titanic,ex0,0.95
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.85
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.9
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.75
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.1
Real,titanic,ex0,0.9
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.1
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.5
Real,titanic,ex0,0.15
Real,titanic,ex0,0.15
Real,titanic,ex0,0.5
Real,titanic,ex0,0.95
Real,titanic,ex0,0.1
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.5
Real,titanic,ex0,0.25
Real,titanic,ex0,0.9
Real,titanic,ex0,0.65
Real,titanic,ex0,0.95
Real,titanic,ex0,0.05
Real,titanic,ex0,0.08
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.85
Real,titanic,ex0,0.1
Real,titanic,ex0,0.05
Real,titanic,ex0,0.05
Real,titanic,ex0,0.15
Real,titanic,ex0,0.9
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.5
Real,titanic,ex0,0.05
Real,titanic,ex0,0.1
Real,titanic,ex0,0.85
Real,titanic,ex0,0.02
Real,titanic,ex0,0.85
Real,titanic,ex0,0.1
